genome	completeness	contamination	strain_heterogeneity	genome_size	phylosift_flag	n50	num_comp	dataset
GCA_015509145.1_PDT000341254.1	98.99	0.0	0.0	3142021	0.0	164511	67	ncbi
GCA_015509165.1_PDT000341257.1	98.99	2.02	100.0	2505277	0.0	31461	179	ncbi
GCA_015509185.1_PDT000340991.1	98.99	2.02	100.0	2769927	0.0	42435	177	ncbi
GCA_015509205.1_PDT000341252.1	98.99	0.0	0.0	2742690	0.0	132494	84	ncbi
GCA_015509225.1_PDT000341248.1	98.99	0.0	0.0	2720233	0.0	51210	123	ncbi
GCA_015509245.1_PDT000341232.1	98.99	2.02	100.0	2785901	0.0	70348	66	ncbi
GCA_015509265.1_PDT000341253.1	98.99	0.0	0.0	2774866	0.0	80914	95	ncbi
GCA_015509295.1_PDT000341234.1	98.99	0.0	0.0	2916466	0.0	94768	69	ncbi
GCA_015509315.1_PDT000341226.1	98.99	0.0	0.0	2666111	0.0	65950	95	ncbi
GCA_015509345.1_PDT000341227.1	98.99	0.0	0.0	3137716	0.0	57460	114	ncbi
GCA_015509365.1_PDT000341172.1	98.99	0.0	0.0	2923391	0.0	91572	93	ncbi
GCA_015509385.1_PDT000341164.1	98.99	0.0	0.0	3025658	0.0	67954	129	ncbi
GCA_015509405.1_PDT000341197.1	98.99	0.0	0.0	2869548	0.0	81153	90	ncbi
GCA_015509425.1_PDT000341168.1	98.99	0.51	100.0	3302517	0.0	65278	140	ncbi
GCA_015509445.1_PDT000341167.1	98.99	0.0	0.0	2653107	0.0	102858	100	ncbi
GCA_015509465.1_PDT000341003.1	98.99	0.0	0.0	2966267	0.0	55585	96	ncbi
GCA_015509485.1_PDT000341163.1	98.99	0.0	0.0	3077668	0.0	89406	114	ncbi
GCA_015509505.1_PDT000341000.1	98.99	0.0	0.0	2947159	0.0	104009	91	ncbi
GCA_015509525.1_PDT000340998.1	98.99	0.0	0.0	2880675	0.0	132471	74	ncbi
GCA_015509545.1_PDT000340996.1	98.99	0.0	0.0	2796563	0.0	46902	145	ncbi
GCA_015509565.1_PDT000340989.1	98.99	0.0	0.0	2866194	0.0	50240	157	ncbi
GCA_015509585.1_PDT000340992.1	98.99	0.0	0.0	2704875	0.0	64113	130	ncbi
GCA_015509605.1_PDT000337236.1	98.99	2.02	100.0	3002507	0.0	31863	185	ncbi
GCA_015509625.1_PDT000336910.1	98.99	1.01	100.0	3001062	0.0	145704	42	ncbi
GCA_015509645.1_PDT000336912.1	98.99	0.51	100.0	3060509	0.0	58815	105	ncbi
GCA_015509665.1_PDT000337240.1	98.99	1.01	100.0	2958484	0.0	29345	253	ncbi
GCA_015509685.1_PDT000336915.1	98.99	0.0	0.0	2899336	0.0	148717	72	ncbi
GCA_015509705.1_PDT000336913.1	98.99	0.0	0.0	2763497	0.0	51043	142	ncbi
GCA_015509725.1_PDT000336905.1	98.99	0.0	0.0	2497415	0.0	27471	202	ncbi
GCA_015509745.1_PDT000336903.1	98.99	0.0	0.0	2951001	0.0	101209	84	ncbi
GCA_015509765.1_PDT000336900.1	98.99	0.0	0.0	2869214	0.0	94783	62	ncbi
GCA_015509785.1_PDT000336906.1	98.99	0.0	0.0	2750208	0.0	161546	91	ncbi
GCA_015509805.1_PDT000336911.1	98.99	0.51	100.0	2988755	0.0	101378	57	ncbi
GCA_015509825.1_PDT000336898.1	98.99	0.0	0.0	2636382	0.0	63381	102	ncbi
GCA_015509845.1_PDT000315459.1	98.99	0.0	0.0	2616777	0.0	87201	85	ncbi
GCA_015509865.1_PDT000336901.1	98.99	0.0	0.0	2933372	0.0	192831	62	ncbi
GCA_015509885.1_PDT000315456.1	98.99	0.0	0.0	2715901	0.0	46648	153	ncbi
GCA_015509905.1_PDT000315449.1	98.99	0.03	0.0	2610125	0.0	86326	87	ncbi
GCA_015509925.1_PDT000315457.1	98.99	0.0	0.0	2610890	0.0	92453	73	ncbi
GCA_015509945.1_PDT000296367.1	98.99	0.0	0.0	2919541	0.0	113698	131	ncbi
GCA_015509965.1_PDT000315450.1	98.99	0.0	0.0	2561982	0.0	27553	202	ncbi
GCA_015509985.1_PDT000296366.1	98.99	0.0	0.0	2544140	0.0	207818	47	ncbi
GCA_015510005.1_PDT000315447.1	98.99	0.0	0.0	2573097	0.0	33779	179	ncbi
GCA_015510025.1_PDT000296360.1	98.99	0.0	0.0	2584024	0.0	171517	54	ncbi
GCA_015510045.1_PDT000296361.1	98.99	0.0	0.0	2918019	0.0	136138	90	ncbi
GCA_015510065.1_PDT000296368.1	98.99	0.0	0.0	2793278	0.0	102175	86	ncbi
GCA_015510085.1_PDT000296362.1	98.99	0.0	0.0	2854694	0.0	169699	94	ncbi
GCA_015510105.1_PDT000296357.1	98.99	0.0	0.0	2629435	0.0	138205	65	ncbi
GCA_015510125.1_PDT000296358.1	98.99	0.0	0.0	2941091	0.0	99528	103	ncbi
GCA_015510145.1_PDT000294739.1	98.99	0.0	0.0	2798148	0.0	134311	80	ncbi
GCA_015510165.1_PDT000296303.1	98.99	0.0	0.0	2731025	0.0	250345	41	ncbi
GCA_015510225.1_PDT000222862.1	98.99	0.0	0.0	2617942	0.0	122664	59	ncbi
GCA_015510245.1_PDT000296354.1	98.99	0.0	0.0	2671127	0.0	277509	22	ncbi
GCA_015510265.1_PDT000296290.1	98.99	0.0	0.0	2862144	0.0	116509	97	ncbi
GCA_015510285.1_PDT000296288.1	98.99	0.0	0.0	2750546	0.0	104656	73	ncbi
GCA_015510325.1_PDT000293298.1	98.99	0.0	0.0	2729144	0.0	88724	79	ncbi
GCA_015510345.1_PDT000296289.1	98.99	0.0	0.0	2770610	0.0	94151	117	ncbi
GCA_015510365.1_PDT000292782.1	98.99	0.0	0.0	2653198	0.0	212357	45	ncbi
GCA_015510385.1_PDT000239229.1	98.99	0.0	0.0	2948152	0.0	134062	59	ncbi
GCA_015510405.1_PDT000239211.1	98.99	0.0	0.0	2717861	0.0	115183	61	ncbi
GCA_015510425.1_PDT000293279.1	98.99	0.0	0.0	2549708	0.0	102687	57	ncbi
GCA_015510445.1_PDT000212512.1	98.99	0.0	0.0	2638682	0.0	266780	53	ncbi
GCA_015510485.1_PDT000222870.1	98.99	0.0	0.0	2697846	0.0	104055	99	ncbi
GCA_015510495.1_PDT000293295.1	98.99	0.0	0.0	2650628	0.0	104105	85	ncbi
GCA_015510665.1_PDT000173420.1	98.99	0.0	0.0	2938118	0.0	99514	74	ncbi
GCA_015510765.1_PDT000173431.1	98.99	0.0	0.0	2550908	0.0	96740	75	ncbi
GCA_015510825.1_PDT000173713.2	98.99	0.0	0.0	2798788	0.0	195912	49	ncbi
GCA_015510885.1_PDT000173437.1	98.99	0.0	0.0	3034987	0.0	173555	56	ncbi
GCA_015510975.1_PDT000173430.1	98.99	0.0	0.0	2698488	0.0	182593	44	ncbi
GCA_015510985.1_PDT000173433.1	98.99	0.0	0.0	2843550	0.0	129238	89	ncbi
GCA_015511065.1_PDT000173428.1	98.99	0.0	0.0	2908367	0.0	286401	43	ncbi
GCA_015511195.1_PDT000162948.2	98.99	0.0	0.0	2820377	0.0	467502	8	ncbi
GCA_015511475.1_PDT000109703.1	98.99	0.0	0.0	2750032	0.0	266437	20	ncbi
GCA_015511515.1_PDT000109701.1	98.99	0.0	0.0	2750525	0.0	265200	19	ncbi
GCA_015511535.1_PDT000109702.1	98.99	0.0	0.0	2748598	0.0	265200	22	ncbi
GCA_015511615.1_PDT000109692.1	98.99	0.0	0.0	2753028	0.0	117695	48	ncbi
GCA_015511635.1_PDT000109688.1	98.99	0.0	0.0	2681694	0.0	525927	16	ncbi
GCA_015511655.1_PDT000109689.1	98.99	0.03	0.0	2765336	0.0	369293	24	ncbi
GCA_015511675.1_PDT000109691.1	98.99	0.0	0.0	2752110	0.0	129506	44	ncbi
GCA_015511695.1_PDT000109693.1	98.99	0.0	0.0	2753988	0.0	153967	48	ncbi
GCA_015511715.1_PDT000109690.1	98.99	0.0	0.0	2753412	0.0	117777	48	ncbi
GCA_015511795.1_PDT000109700.1	98.99	0.0	0.0	2749085	0.0	334336	21	ncbi
GCA_015511815.1_PDT000109699.1	98.99	1.01	0.0	3218408	0.0	1852764	32	ncbi
GCA_015511835.1_PDT000109695.1	98.99	0.0	0.0	2753385	0.0	162082	45	ncbi
GCA_015511855.1_PDT000109698.1	98.99	1.01	0.0	3217683	0.0	1852729	33	ncbi
GCA_015511875.1_PDT000109697.1	98.99	1.01	0.0	3218380	0.0	1852776	32	ncbi
GCA_015511895.1_PDT000109686.1	98.99	0.0	0.0	2681829	0.0	525927	17	ncbi
GCA_015511915.1_PDT000109694.1	98.99	0.0	0.0	2753878	0.0	162082	43	ncbi
GCA_015511935.1_PDT000109685.1	98.99	0.0	0.0	3204554	0.0	104324	98	ncbi
GCA_015511955.1_PDT000109684.1	98.99	0.0	0.0	2954606	0.0	92245	78	ncbi
GCA_015511975.1_PDT000109687.1	98.99	0.0	0.0	3209945	0.0	105121	96	ncbi
GCA_015511985.1_PDT000109682.1	98.99	0.0	0.0	2805008	0.0	168248	38	ncbi
GCA_015512015.1_PDT000109696.1	98.99	0.0	0.0	2752562	0.0	160909	48	ncbi
GCA_015512035.1_PDT000109681.1	98.99	0.0	0.0	2726765	0.0	277357	39	ncbi
GCA_015512055.1_PDT000109683.1	98.99	0.03	0.0	2842992	0.0	302074	58	ncbi
GCA_015512075.1_PDT000109680.1	98.99	0.0	0.0	2889824	0.0	228906	19	ncbi
GCA_015512245.1_PDT000109678.1	98.99	0.0	0.0	3208481	0.0	104324	95	ncbi
GCA_015512295.1_PDT000109679.1	98.99	0.0	0.0	3002590	0.0	482657	33	ncbi
GCA_015512315.1_PDT000109674.1	98.99	0.0	0.0	3082929	0.0	203008	52	ncbi
GCA_015512335.1_PDT000109677.1	98.99	0.0	0.0	2683493	0.0	525966	23	ncbi
GCA_015512355.1_PDT000109673.1	98.99	0.0	0.0	2955184	0.0	98633	79	ncbi
GCA_015512375.1_PDT000109675.1	98.99	0.0	0.0	2681777	0.0	522126	19	ncbi
GCA_015512395.1_PDT000109672.1	98.99	0.0	0.0	2781726	0.0	289142	23	ncbi
GCA_015512415.1_PDT000109676.1	98.99	0.0	0.0	2681562	0.0	522126	17	ncbi
GCA_015512435.1_PDT000109668.1	98.99	0.0	0.0	2696462	0.0	231750	38	ncbi
GCA_015512455.1_PDT000109669.1	98.99	0.0	0.0	2701067	0.0	216613	41	ncbi
GCA_015512475.1_PDT000109666.1	98.99	0.0	0.0	2700811	0.0	216613	38	ncbi
GCA_015512495.1_PDT000109671.1	98.99	0.0	0.0	2701171	0.0	217621	45	ncbi
GCA_015512515.1_PDT000109667.1	98.99	0.0	0.0	2702168	0.0	217620	41	ncbi
GCA_015512535.1_PDT000109670.1	98.99	0.0	0.0	2701392	0.0	217621	39	ncbi
GCA_015512555.1_PDT000109612.1	98.99	0.0	0.0	3070266	0.0	146639	89	ncbi
GCA_015512565.1_PDT000109653.1	98.99	0.0	0.0	2840124	0.0	195566	36	ncbi
GCA_015512595.1_PDT000109649.1	98.99	0.0	0.0	2997357	0.0	124049	60	ncbi
GCA_015512615.1_PDT000109655.1	98.99	0.0	0.0	2846255	0.0	316594	45	ncbi
GCA_015512625.1_PDT000109656.1	98.99	0.0	0.0	2841151	0.0	622669	22	ncbi
GCA_015512655.1_PDT000109654.1	98.99	0.0	0.0	2841885	0.0	381286	23	ncbi
GCA_015512675.1_PDT000109650.1	98.99	0.0	0.0	2997932	0.0	132531	57	ncbi
GCA_015512695.1_PDT000109647.1	98.99	0.0	0.0	2753673	0.0	205281	43	ncbi
GCA_015512715.1_PDT000109651.1	98.99	0.0	0.0	2841704	0.0	222123	41	ncbi
GCA_015512735.1_PDT000109657.1	98.99	0.03	0.0	3017241	0.0	135588	75	ncbi
GCA_015512755.1_PDT000109652.1	98.99	0.0	0.0	2840566	0.0	217799	36	ncbi
GCA_015512775.1_PDT000109665.1	98.99	0.0	0.0	2697096	0.0	217621	39	ncbi
GCA_015512795.1_PDT000109661.1	98.99	0.0	0.0	2972563	0.0	135218	54	ncbi
GCA_015512815.1_PDT000109664.1	98.99	0.0	0.0	2700909	0.0	217621	43	ncbi
GCA_015512835.1_PDT000109662.1	98.99	0.03	0.0	3015174	0.0	135588	82	ncbi
GCA_015512855.1_PDT000109663.1	98.99	0.03	0.0	3015110	0.0	135588	78	ncbi
GCA_015512875.1_PDT000109659.1	98.99	0.03	0.0	3015321	0.0	135588	79	ncbi
GCA_015512895.1_PDT000109611.1	98.99	0.0	0.0	2804296	0.0	118232	64	ncbi
GCA_015512915.1_PDT000109646.1	98.99	0.03	0.0	3015459	0.0	137017	79	ncbi
GCA_015512935.1_PDT000109648.1	98.99	0.0	0.0	2999303	0.0	124049	62	ncbi
GCA_015512955.1_PDT000109645.1	98.99	0.0	0.0	2972816	0.0	145688	63	ncbi
GCA_015512975.1_PDT000109615.1	98.99	0.0	0.0	2910832	0.0	301740	37	ncbi
GCA_015512995.1_PDT000109660.1	98.99	0.03	0.0	3015374	0.0	137017	82	ncbi
GCA_015513015.1_PDT000109643.1	98.99	0.0	0.0	2998338	0.0	123821	59	ncbi
GCA_015513035.1_PDT000109642.1	98.99	0.0	0.0	2819222	0.0	208677	38	ncbi
GCA_015513055.1_PDT000109613.1	98.99	0.0	0.0	2816320	0.0	195898	32	ncbi
GCA_015513075.1_PDT000109640.1	98.99	1.01	0.0	3062137	0.0	108151	80	ncbi
GCA_015513095.1_PDT000109639.1	98.99	1.01	0.0	3069317	0.0	159324	78	ncbi
GCA_015513115.1_PDT000109644.1	98.99	0.0	0.0	2998796	0.0	130140	59	ncbi
GCA_015513135.1_PDT000109641.1	98.99	1.01	0.0	3063469	0.0	108792	80	ncbi
GCA_015513155.1_PDT000109638.1	98.99	1.01	0.0	3068013	0.0	159324	79	ncbi
GCA_015513175.1_PDT000109636.1	98.99	1.01	0.0	3066002	0.0	99810	83	ncbi
GCA_015513195.1_PDT000109635.1	98.99	1.01	0.0	3065536	0.0	93053	85	ncbi
GCA_015513215.1_PDT000109637.1	98.99	1.01	0.0	3063011	0.0	112681	84	ncbi
GCA_015513235.1_PDT000109632.1	98.99	0.0	0.0	2820163	0.0	234181	36	ncbi
GCA_015513255.1_PDT000109633.1	98.99	0.0	0.0	2820687	0.0	233959	37	ncbi
GCA_015513275.1_PDT000109626.1	98.99	0.0	0.0	2825012	0.0	301052	33	ncbi
GCA_015513295.1_PDT000109631.1	98.99	0.0	0.0	2820430	0.0	230799	35	ncbi
GCA_015513315.1_PDT000109630.1	98.99	0.0	0.0	2820348	0.0	234180	38	ncbi
GCA_015513335.1_PDT000109622.1	98.99	0.0	0.0	2786063	0.0	748040	13	ncbi
GCA_015513355.1_PDT000109629.1	98.99	0.0	0.0	2821091	0.0	234180	33	ncbi
GCA_015513375.1_PDT000109628.1	98.99	0.0	0.0	2822836	0.0	234180	37	ncbi
GCA_015513395.1_PDT000109625.1	98.99	0.0	0.0	2799253	0.0	469595	64	ncbi
GCA_015513415.1_PDT000109621.1	98.99	0.0	0.0	2862603	0.0	294566	30	ncbi
GCA_015513435.1_PDT000109627.1	98.99	0.0	0.0	2822625	0.0	230799	36	ncbi
GCA_015513455.1_PDT000109624.1	98.99	0.0	0.0	2786158	0.0	1844065	13	ncbi
GCA_015513475.1_PDT000109614.1	98.99	0.0	0.0	2901443	0.0	301740	36	ncbi
GCA_015513495.1_PDT000109620.1	98.99	0.0	0.0	2969621	0.0	301572	45	ncbi
GCA_015513515.1_PDT000109616.1	98.99	0.0	0.0	2844394	0.0	258057	35	ncbi
GCA_015513535.1_PDT000109617.1	98.99	0.0	0.0	2911056	0.0	301740	38	ncbi
GCA_015513555.1_PDT000109618.1	98.99	0.0	0.0	2901797	0.0	301566	40	ncbi
GCA_015513575.1_PDT000109619.1	98.99	0.0	0.0	3089889	0.0	729813	46	ncbi
GCA_015513725.1_PDT000109602.1	98.99	0.0	0.0	3073418	0.0	120513	110	ncbi
GCA_015513745.1_PDT000109600.1	98.99	0.0	0.0	3079597	0.0	460554	25	ncbi
GCA_015513785.1_PDT000109601.1	98.99	0.0	0.0	3082494	0.0	460554	31	ncbi
GCA_015513865.1_PDT000109610.1	98.99	0.0	0.0	2946607	0.0	460146	17	ncbi
GCA_015513885.1_PDT000109553.1	98.99	0.0	0.0	2758893	0.0	191905	58	ncbi
GCA_015513925.1_PDT000109606.1	98.99	0.0	0.0	3078282	0.0	460554	24	ncbi
GCA_015513945.1_PDT000109609.1	98.99	0.0	0.0	2803958	0.0	96062	62	ncbi
GCA_015513965.1_PDT000109560.1	98.99	0.0	0.0	2824490	0.0	2666500	7	ncbi
GCA_015513985.1_PDT000109604.1	98.99	0.0	0.0	3080011	0.0	460554	23	ncbi
GCA_015514005.1_PDT000109607.1	98.99	0.0	0.0	3079480	0.0	460554	25	ncbi
GCA_015514025.1_PDT000109598.1	98.99	0.03	0.0	2900490	0.0	293111	60	ncbi
GCA_015514045.1_PDT000109561.1	98.99	0.0	0.0	3023785	0.0	483246	20	ncbi
GCA_015514065.1_PDT000109605.1	98.99	0.03	0.0	3116403	0.0	265977	48	ncbi
GCA_015514085.1_PDT000109603.1	98.99	0.03	0.0	2769197	0.0	1743237	13	ncbi
GCA_015514105.1_PDT000109608.1	98.99	0.0	0.0	3037503	0.0	460489	17	ncbi
GCA_015514125.1_PDT000109595.1	98.99	0.0	0.0	2930451	0.0	34076	222	ncbi
GCA_015514145.1_PDT000109593.1	98.99	0.0	0.0	2612234	0.0	56363	230	ncbi
GCA_015514165.1_PDT000109599.1	98.99	0.0	0.0	2803498	0.0	118232	62	ncbi
GCA_015514185.1_PDT000109597.1	98.99	0.0	0.0	3219857	0.0	712432	27	ncbi
GCA_015514205.1_PDT000109594.1	98.99	0.0	0.0	2934303	0.0	36328	221	ncbi
GCA_015514225.1_PDT000109596.1	98.99	0.0	0.0	2939158	0.0	36334	214	ncbi
GCA_015514245.1_PDT000109592.1	98.99	0.0	0.0	2758818	0.0	24761	347	ncbi
GCA_015514265.1_PDT000109556.1	98.99	0.0	0.0	2808256	0.0	64432	288	ncbi
GCA_015514305.1_PDT000109558.1	98.99	0.0	0.0	2880803	0.0	146661	53	ncbi
GCA_015514325.1_PDT000109588.1	98.99	0.0	0.0	3019410	0.0	483246	21	ncbi
GCA_015514345.1_PDT000109589.1	98.99	0.0	0.0	2711584	0.0	23413	310	ncbi
GCA_015514365.1_PDT000109562.1	98.99	0.0	0.0	2942552	0.0	460174	19	ncbi
GCA_015514385.1_PDT000109591.1	98.99	0.0	0.0	2672861	0.0	57818	285	ncbi
GCA_015514395.1_PDT000109586.1	98.99	0.0	0.0	3007915	0.0	460553	13	ncbi
GCA_015514405.1_PDT000109587.1	98.99	0.0	0.0	3008027	0.0	460553	14	ncbi
GCA_015514415.1_PDT000109559.1	98.99	0.0	0.0	2824092	0.0	2666641	5	ncbi
GCA_015514425.1_PDT000109590.1	98.99	0.0	0.0	2786941	0.0	28138	346	ncbi
GCA_015514485.1_PDT000109583.1	98.99	0.03	0.0	3092810	0.0	135588	76	ncbi
GCA_015514505.1_PDT000109577.1	98.99	0.0	0.0	2977863	0.0	460210	38	ncbi
GCA_015514525.1_PDT000109581.1	98.99	0.0	0.0	3017390	0.0	377123	57	ncbi
GCA_015514545.1_PDT000109582.1	98.99	0.03	0.0	2961233	0.0	145554	55	ncbi
GCA_015514565.1_PDT000109580.1	98.99	0.0	0.0	2942664	0.0	460210	22	ncbi
GCA_015514585.1_PDT000109575.1	98.99	0.0	0.0	2943511	0.0	460174	18	ncbi
GCA_015514605.1_PDT000109578.1	98.99	0.0	0.0	2968082	0.0	758021	42	ncbi
GCA_015514625.1_PDT000109573.1	98.99	0.0	0.0	2916637	0.0	573710	16	ncbi
GCA_015514645.1_PDT000109576.1	98.99	0.0	0.0	2942549	0.0	460174	20	ncbi
GCA_015514655.1_PDT000109579.1	98.99	0.0	0.0	2942591	0.0	460174	19	ncbi
GCA_015514685.1_PDT000109570.1	98.99	0.0	0.0	2773025	0.0	205766	37	ncbi
GCA_015514705.1_PDT000109571.1	98.99	0.0	0.0	2918781	0.0	577231	28	ncbi
GCA_015514725.1_PDT000109569.1	98.99	0.0	0.0	2924030	0.0	520400	15	ncbi
GCA_015514745.1_PDT000109568.1	98.99	0.0	0.0	2973355	0.0	483246	37	ncbi
GCA_015514765.1_PDT000109564.1	98.99	0.0	0.0	2767428	0.0	1773586	29	ncbi
GCA_015514785.1_PDT000109567.1	98.99	0.0	0.0	2691232	0.0	229011	38	ncbi
GCA_015514805.1_PDT000109551.1	98.99	0.0	0.0	2759787	0.0	220778	63	ncbi
GCA_015514815.1_PDT000109563.1	98.99	0.0	0.0	2885032	0.0	137899	60	ncbi
GCA_015514845.1_PDT000109566.1	98.99	0.0	0.0	2919972	0.0	138040	59	ncbi
GCA_015514865.1_PDT000109557.1	98.99	0.0	0.0	2780096	0.0	121430	52	ncbi
GCA_015514885.1_PDT000109555.1	98.99	0.0	0.0	2760183	0.0	184927	70	ncbi
GCA_015514905.1_PDT000109554.1	98.99	0.0	0.0	2759323	0.0	192917	66	ncbi
GCA_015514925.1_PDT000109550.1	98.99	0.0	0.0	2757739	0.0	191797	59	ncbi
GCA_015514945.1_PDT000109552.1	98.99	0.0	0.0	2791068	0.0	118154	167	ncbi
GCA_015514955.1_PDT000109549.1	98.99	0.0	0.0	2758159	0.0	327898	35	ncbi
GCA_015514985.1_PDT000109545.1	98.99	0.0	0.0	2731614	0.0	197586	39	ncbi
GCA_015515005.1_PDT000109544.1	98.99	0.0	0.0	2800990	0.0	185406	34	ncbi
GCA_015515065.1_PDT000088397.1	98.99	0.0	0.0	3253240	0.0	520868	47	ncbi
GCA_015515125.1_PDT000109543.1	98.99	0.0	0.0	2725775	0.0	176635	32	ncbi
GCA_015515145.1_PDT000088393.1	98.99	0.0	0.0	2917691	0.0	548302	27	ncbi
GCA_015515165.1_PDT000088399.1	98.99	0.03	0.0	3034975	0.0	157541	82	ncbi
GCA_015515185.1_PDT000088396.1	98.99	0.03	0.0	2865835	0.0	310151	46	ncbi
GCA_015515265.1_PDT000088395.1	98.99	0.0	0.0	2995205	0.0	287937	64	ncbi
GCA_015515325.1_PDT000109542.1	98.99	0.0	0.0	2920600	0.0	184005	88	ncbi
GCA_015515365.1_PDT000109539.1	98.99	0.0	0.0	2814395	0.0	223020	51	ncbi
GCA_015515425.1_PDT000109541.1	98.99	0.0	0.0	2760693	0.0	375027	102	ncbi
GCA_015515445.1_PDT000088398.1	98.99	0.0	0.0	2929070	0.0	154926	44	ncbi
GCA_015515465.1_PDT000109538.1	98.99	0.0	0.0	2814297	0.0	228783	47	ncbi
GCA_015515485.1_PDT000109530.1	98.99	0.0	0.0	2801298	0.0	1452749	17	ncbi
GCA_015515505.1_PDT000109540.1	98.99	0.0	0.0	2726531	0.0	257406	26	ncbi
GCA_015515525.1_PDT000109536.1	98.99	0.0	0.0	2813008	0.0	465379	47	ncbi
GCA_015515545.1_PDT000109533.1	98.99	0.0	0.0	2816390	0.0	466077	46	ncbi
GCA_015515565.1_PDT000109537.1	98.99	0.0	0.0	2813969	0.0	210133	48	ncbi
GCA_015515585.1_PDT000109531.1	98.99	0.0	0.0	2934903	0.0	269627	40	ncbi
GCA_015515605.1_PDT000109535.1	98.99	0.0	0.0	2816239	0.0	236365	48	ncbi
GCA_015515625.1_PDT000109534.1	98.99	0.0	0.0	2812667	0.0	465663	52	ncbi
GCA_015515645.1_PDT000109528.1	98.99	0.0	0.0	2932824	0.0	237106	48	ncbi
GCA_015515665.1_PDT000109527.1	98.99	0.0	0.0	2932926	0.0	232098	48	ncbi
GCA_015515675.1_PDT000109526.1	98.99	0.0	0.0	2933850	0.0	269536	43	ncbi
GCA_015515695.1_PDT000109529.1	98.99	0.0	0.0	2934962	0.0	469218	42	ncbi
GCA_015515725.1_PDT000109525.1	98.99	0.0	0.0	2933949	0.0	469218	43	ncbi
GCA_015515765.1_PDT000088406.1	98.99	0.0	0.0	3016469	0.0	254455	86	ncbi
GCA_015515775.1_PDT000109524.1	98.99	0.0	0.0	2930255	0.0	218340	50	ncbi
GCA_015515805.1_PDT000088405.1	98.99	0.03	0.0	3123202	0.0	225904	91	ncbi
GCA_015515825.1_PDT000088404.1	98.99	0.03	0.0	3115235	0.0	229154	196	ncbi
GCA_015515865.1_PDT000088401.1	98.99	0.03	0.0	2987575	0.0	177253	63	ncbi
GCA_015515885.1_PDT000088400.1	98.99	0.0	0.0	3031105	0.0	189866	74	ncbi
GCA_015515905.1_PDT000088403.1	98.99	0.0	0.0	2938964	0.0	455640	15	ncbi
GCA_015515925.1_PDT000088394.1	98.99	0.0	0.0	2940795	0.0	226795	47	ncbi
GCA_015515945.1_PDT000088402.1	98.99	0.0	0.0	2886346	0.0	467755	38	ncbi
GCA_015515965.1_PDT000088392.1	98.99	0.03	0.0	2975214	0.0	177253	53	ncbi
GCA_015515985.1_PDT000088391.1	98.99	0.03	0.0	3025084	0.0	158317	66	ncbi
GCA_015516005.1_PDT000088389.1	98.99	0.0	0.0	2857332	0.0	178457	70	ncbi
GCA_015516025.1_PDT000088388.1	98.99	0.0	0.0	3037474	0.0	229152	94	ncbi
GCA_015516045.1_PDT000088390.1	98.99	0.03	0.0	2895067	0.0	184001	36	ncbi
GCA_015516065.1_PDT000088387.1	98.99	0.03	0.0	2976457	0.0	177253	56	ncbi
GCA_015516085.1_PDT000088386.1	98.99	0.03	0.0	2988170	0.0	215046	60	ncbi
GCA_015516105.1_PDT000088384.1	98.99	0.03	0.0	3074725	0.0	177253	82	ncbi
GCA_015516125.1_PDT000088382.1	98.99	0.03	0.0	3040520	0.0	167216	67	ncbi
GCA_015516145.1_PDT000088385.1	98.99	0.0	0.0	2910068	0.0	460738	17	ncbi
GCA_015516165.1_PDT000088383.1	98.99	0.0	0.0	2926934	0.0	477988	15	ncbi
GCA_015516185.1_PDT000088380.1	98.99	0.03	0.0	3102188	0.0	184215	88	ncbi
GCA_015516205.1_PDT000088381.1	98.99	0.0	0.0	3023378	0.0	92765	93	ncbi
GCA_015516225.1_PDT000088378.1	98.99	0.03	0.0	3016177	0.0	184215	57	ncbi
GCA_015516245.1_PDT000088379.1	98.99	0.03	0.0	2948401	0.0	184215	50	ncbi
GCA_015516265.1_PDT000088375.1	98.99	0.0	0.0	2874029	0.0	254908	14	ncbi
GCA_015516275.1_PDT000088377.1	98.99	0.03	0.0	2865668	0.0	127687	70	ncbi
GCA_015516305.1_PDT000088373.1	98.99	0.0	0.0	2995483	0.0	253336	61	ncbi
GCA_015516325.1_PDT000088376.1	98.99	0.03	0.0	3028874	0.0	184001	63	ncbi
GCA_015516345.1_PDT000088374.1	98.99	0.0	0.0	2940516	0.0	478368	19	ncbi
GCA_015516365.1_PDT000088371.1	98.99	0.0	0.0	2867743	0.0	280036	31	ncbi
GCA_015516385.1_PDT000088369.1	98.99	0.0	0.0	3021669	0.0	229154	89	ncbi
GCA_015516405.1_PDT000088372.1	98.99	0.0	0.0	2736274	0.0	265349	27	ncbi
GCA_015516425.1_PDT000088370.1	98.99	0.0	0.0	2924588	0.0	440897	16	ncbi
GCA_015516445.1_PDT000088368.1	98.99	0.0	0.0	2725800	0.0	422404	24	ncbi
GCA_015516465.1_PDT000088365.1	98.99	0.0	0.0	2786914	0.0	325064	30	ncbi
GCA_015516485.1_PDT000088366.1	98.99	0.03	0.0	2888564	0.0	310151	68	ncbi
GCA_015516505.1_PDT000088367.1	98.99	0.0	0.0	2968402	0.0	168521	40	ncbi
GCA_015516825.1_PDT000088363.1	98.99	0.0	0.0	2825303	0.0	445575	17	ncbi
GCA_015516845.1_PDT000088360.1	98.99	0.0	0.0	2896214	0.0	143878	60	ncbi
